game_id,season,week,season_type,team,home_away,firstDowns,firstDownsPassing,firstDownsRushing,firstDownsPenalty,thirdDownEff,fourthDownEff,totalOffensivePlays,totalYards,yardsPerPlay,totalDrives,netPassingYards,completionAttempts,yardsPerPass,interceptions,sacksYardsLost,rushingYards,rushingAttempts,yardsPerRushAttempt,redZoneAttempts,totalPenaltiesYards,turnovers,fumblesLost,defensiveTouchdowns,possessionTime
401772879,2025,10,2,SF,home,24.0,16.0,8.0,0.0,0.375,0.3333333333,60.0,,6.55,9.0,319.0,,8.179487179487179,1.0,,74.0,21.0,3.524,0.8,,,1.0,0.0,1648.0
401772878,2025,10,2,DET,away,30.0,19.0,11.0,0.0,0.5,1.0,68.0,,8.0294117647,9.0,320.0,,9.142857142857142,0.0,,226.0,33.0,6.848,0.6666666666666666,,,0.0,0.0,1956.0
401772878,2025,10,2,WSH,home,14.0,9.0,5.0,0.0,0.2,1.0,51.0,,5.6470588235,9.0,195.0,,8.125,0.0,,93.0,27.0,3.444,1.0,,,0.0,0.0,1644.0
401772927,2025,10,2,PIT,away,11.0,6.0,4.0,1.0,0.1818181818,0.0,50.0,,4.42,12.0,148.0,,4.352941176470588,2.0,,73.0,16.0,4.563,0.0,,,1.0,0.0,1345.0
401772927,2025,10,2,LAC,home,18.0,7.0,11.0,0.0,0.3529411765,1.0,69.0,,4.5507246377,13.0,199.0,,5.2368421052631575,0.0,,115.0,31.0,3.71,0.6666666666666666,,,0.0,0.0,2255.0
401772630,2025,10,2,PHI,away,13.0,8.0,4.0,1.0,0.4375,0.0,60.0,,4.9,10.0,183.0,,7.038461538461538,0.0,,111.0,34.0,3.265,0.0,,,1.0,0.0,1925.0
401772630,2025,10,2,GB,home,18.0,10.0,7.0,1.0,0.3846153846,0.3333333333,66.0,,3.9545454545,10.0,157.0,,4.0256410256410255,0.0,,104.0,27.0,3.852,1.0,,,2.0,0.0,1675.0
401772945,2025,11,2,NYJ,away,15.0,5.0,10.0,0.0,0.5714285714,0.0,57.0,,4.298245614,9.0,105.0,,3.6206896551724137,0.0,,140.0,28.0,5.0,0.5,,,1.0,0.0,1684.0
401772945,2025,11,2,NE,home,23.0,16.0,4.0,3.0,0.5,1.0,62.0,,5.4193548387,10.0,271.0,,7.742857142857143,0.0,,65.0,27.0,2.407,0.6,,,0.0,0.0,1916.0
401772631,2025,11,2,WSH,away,22.0,10.0,9.0,3.0,0.4615384615,0.5,64.0,,5.921875,8.0,207.0,,6.67741935483871,1.0,,172.0,33.0,5.212,0.0,,,1.0,0.0,1956.0
401772631,2025,11,2,MIA,home,19.0,8.0,11.0,0.0,0.3333333333,0.0,54.0,,5.7592592593,9.0,142.0,,6.173913043478261,0.0,,169.0,31.0,5.452,0.2,,,0.0,0.0,1791.0
401772882,2025,11,2,CAR,away,22.0,20.0,2.0,0.0,0.3529411765,0.6,75.0,,6.48,12.0,419.0,,8.38,0.0,,67.0,25.0,2.68,0.3333333333333333,,,0.0,0.0,2227.0
401772882,2025,11,2,ATL,home,23.0,11.0,8.0,4.0,0.3636363636,,58.0,,6.0,12.0,223.0,,7.433333333333334,0.0,,125.0,28.0,4.464,1.0,,,1.0,0.0,1663.0
401772776,2025,11,2,TB,away,21.0,6.0,13.0,2.0,0.5625,1.0,68.0,,5.3970588235,13.0,165.0,,5.689655172413793,1.0,,202.0,39.0,5.179,0.5,,,1.0,0.0,2107.0
401772776,2025,11,2,BUF,home,19.0,13.0,4.0,2.0,0.5454545455,0.5,53.0,,7.8113207547,11.0,317.0,,10.566666666666666,2.0,,97.0,23.0,4.217,0.75,,,1.0,0.0,1493.0
401772881,2025,11,2,HOU,away,20.0,13.0,5.0,2.0,0.3076923077,0.0,68.0,,4.6323529412,11.0,240.0,,5.333333333333333,0.0,,75.0,23.0,3.261,0.3333333333333333,,,0.0,0.0,1863.0
401772881,2025,11,2,TEN,home,14.0,10.0,2.0,2.0,0.4,,57.0,,4.0175438596,10.0,171.0,,4.275,0.0,,58.0,17.0,3.412,1.0,,,1.0,0.0,1737.0
401772880,2025,11,2,CHI,away,19.0,6.0,13.0,0.0,0.3888888889,,73.0,,4.3835616438,12.0,180.0,,5.294117647058823,0.0,,140.0,39.0,3.59,0.5,,,0.0,0.0,2219.0
401772880,2025,11,2,MIN,home,15.0,10.0,4.0,1.0,0.2727272727,1.0,54.0,,4.9074074074,12.0,150.0,,4.6875,2.0,,115.0,22.0,5.227,0.6666666666666666,,,0.0,0.0,1381.0
401772883,2025,11,2,GB,away,19.0,11.0,7.0,1.0,0.6363636364,,51.0,,5.8039215686,8.0,168.0,,6.0,0.0,,128.0,23.0,5.565,1.0,,,0.0,0.0,1444.0
401772883,2025,11,2,NYG,home,22.0,10.0,10.0,2.0,0.5,0.75,69.0,,4.8695652174,9.0,194.0,,6.258064516129032,1.0,,142.0,38.0,3.737,0.6,,,1.0,0.0,2156.0
401772774,2025,11,2,CIN,away,17.0,9.0,6.0,2.0,0.4666666667,0.0,63.0,,4.7142857143,10.0,192.0,,4.682926829268292,1.0,,105.0,22.0,4.773,0.0,,,1.0,0.0,1795.0
401772774,2025,11,2,PIT,home,22.0,13.0,6.0,3.0,0.5384615385,1.0,60.0,,5.7166666667,8.0,232.0,,7.25,0.0,,111.0,28.0,3.964,0.5,,,0.0,2.0,1805.0
401772775,2025,11,2,LAC,away,8.0,4.0,3.0,1.0,0.25,0.3333333333,45.0,,3.0,9.0,93.0,,3.206896551724138,1.0,,42.0,16.0,2.625,0.0,,,0.0,0.0,1325.0
401772775,2025,11,2,JAX,home,30.0,11.0,16.0,3.0,0.5,0.6,69.0,,5.0,10.0,153.0,,6.954545454545454,1.0,,192.0,47.0,4.085,0.8333333333333334,,,0.0,0.0,2275.0
401772884,2025,11,2,SEA,away,26.0,15.0,9.0,2.0,0.4375,1.0,79.0,,5.2405063291,12.0,279.0,,6.340909090909091,4.0,,135.0,35.0,3.857,0.25,,,0.0,0.0,2269.0
401772884,2025,11,2,LAR,home,12.0,6.0,5.0,1.0,0.1818181818,0.6666666667,50.0,,4.98,11.0,130.0,,4.642857142857143,0.0,,119.0,22.0,5.409,0.75,,,1.0,0.0,1331.0
401772885,2025,11,2,SF,away,24.0,13.0,8.0,3.0,0.3333333333,,52.0,,5.4038461538,12.0,186.0,,6.888888888888889,0.0,,95.0,25.0,3.8,0.8,,,0.0,0.0,1545.0
401772885,2025,11,2,ARI,home,24.0,18.0,5.0,1.0,0.4285714286,,71.0,,6.8732394366,11.0,452.0,,7.9298245614035086,2.0,,36.0,14.0,2.571,0.6,,,1.0,0.0,2055.0
401772777,2025,11,2,BAL,away,17.0,9.0,8.0,0.0,0.3846153846,1.0,60.0,,5.85,12.0,167.0,,5.566666666666666,2.0,,184.0,30.0,6.133,0.25,,,1.0,0.0,1979.0
401772777,2025,11,2,CLE,home,10.0,4.0,5.0,1.0,0.1428571429,0.0,54.0,,3.462962963,12.0,81.0,,2.793103448275862,1.0,,106.0,25.0,4.24,0.0,,,0.0,1.0,1621.0
401772778,2025,11,2,KC,away,19.0,13.0,3.0,3.0,0.3846153846,0.0,62.0,,5.0161290323,10.0,249.0,,5.1875,1.0,,62.0,14.0,4.429,0.25,,,0.0,0.0,1831.0
401772778,2025,11,2,DEN,home,16.0,11.0,5.0,0.0,0.4666666667,,61.0,,5.606557377,10.0,283.0,,7.075,0.0,,59.0,21.0,2.81,0.2,,,0.0,0.0,1769.0
401772928,2025,11,2,DET,away,13.0,10.0,3.0,0.0,0.2307692308,0.0,60.0,,5.2833333333,13.0,243.0,,6.230769230769231,1.0,,74.0,21.0,3.524,0.0,,,0.0,0.0,1452.0
401772928,2025,11,2,PHI,home,16.0,6.0,7.0,3.0,0.2666666667,0.0,69.0,,3.9420289855,13.0,124.0,,4.275862068965517,0.0,,148.0,40.0,3.7,0.3333333333333333,,,0.0,0.0,2148.0
401772819,2025,11,2,DAL,away,24.0,16.0,7.0,1.0,0.4,0.3333333333,65.0,,5.8615384615,10.0,267.0,,7.852941176470588,0.0,,114.0,31.0,3.677,0.6,,,1.0,0.0,2016.0
401772819,2025,11,2,LV,home,17.0,12.0,4.0,1.0,0.25,0.6666666667,58.0,,4.0689655172,11.0,209.0,,4.543478260869565,1.0,,27.0,12.0,2.25,0.3333333333333333,,,0.0,0.0,1584.0
401772946,2025,12,2,BUF,away,14.0,9.0,5.0,0.0,0.3125,0.6,66.0,,4.9393939394,12.0,183.0,,4.357142857142857,2.0,,143.0,24.0,5.958,0.0,,,1.0,1.0,1942.0
401772946,2025,12,2,HOU,home,15.0,7.0,6.0,2.0,0.1666666667,1.0,56.0,,4.6607142857,12.0,153.0,,5.1,0.0,,108.0,26.0,4.154,0.5,,,0.0,0.0,1658.0
401772780,2025,12,2,PIT,away,22.0,8.0,12.0,2.0,0.5714285714,0.3333333333,69.0,,5.0,10.0,159.0,,4.818181818181818,1.0,,186.0,36.0,5.167,1.0,,,1.0,1.0,1989.0
401772780,2025,12,2,CHI,home,19.0,11.0,7.0,1.0,0.5384615385,1.0,61.0,,5.3770491803,12.0,229.0,,6.361111111111111,0.0,,99.0,25.0,3.96,1.0,,,2.0,0.0,1611.0
401772781,2025,12,2,NE,away,21.0,12.0,7.0,2.0,0.3846153846,0.0,67.0,,5.8507462687,10.0,285.0,,7.916666666666667,1.0,,107.0,31.0,3.452,0.0,,,0.0,1.0,1994.0
401772781,2025,12,2,CIN,home,20.0,10.0,8.0,2.0,0.2307692308,0.6666666667,62.0,,4.9516129032,10.0,187.0,,4.794871794871795,1.0,,120.0,23.0,5.217,1.0,,,0.0,1.0,1606.0
401772888,2025,12,2,NYG,away,25.0,16.0,6.0,3.0,0.5,0.3333333333,77.0,,6.7142857143,12.0,395.0,,10.394736842105264,1.0,,122.0,39.0,3.128,0.3333333333333333,,,0.0,0.0,2231.0
401772888,2025,12,2,DET,home,23.0,13.0,9.0,1.0,0.4166666667,,65.0,,7.6,12.0,257.0,,5.711111111111111,1.0,,237.0,20.0,11.85,0.5,,,0.0,0.0,1710.0
401772887,2025,12,2,MIN,away,10.0,3.0,7.0,0.0,0.2222222222,0.0,44.0,,3.2954545455,9.0,52.0,,2.1666666666666665,2.0,,93.0,20.0,4.65,0.0,,,1.0,0.0,1365.0
401772887,2025,12,2,GB,home,22.0,8.0,13.0,1.0,0.5,,65.0,,4.4307692308,11.0,142.0,,6.173913043478261,0.0,,146.0,42.0,3.476,0.5,,,0.0,0.0,2235.0
401772886,2025,12,2,SEA,away,19.0,9.0,8.0,2.0,0.2857142857,0.0,47.0,,7.5106382979,10.0,239.0,,8.851851851851851,0.0,,114.0,20.0,5.7,0.5,,,0.0,0.0,1355.0
401772886,2025,12,2,TEN,home,18.0,12.0,5.0,1.0,0.3529411765,0.7142857143,68.0,,4.3529411765,8.0,232.0,,5.043478260869565,0.0,,64.0,22.0,2.909,0.6666666666666666,,,0.0,1.0,2245.0
401772779,2025,12,2,IND,away,10.0,6.0,4.0,0.0,0.3846153846,,50.0,,5.1,11.0,181.0,,5.838709677419355,0.0,,74.0,19.0,3.895,0.5,,,0.0,0.0,1528.0
401772779,2025,12,2,KC,home,33.0,15.0,13.0,5.0,0.4375,1.0,91.0,,5.4285714286,11.0,346.0,,6.92,1.0,,148.0,41.0,3.61,0.16666666666666666,,,1.0,0.0,2555.0
401772782,2025,12,2,NYJ,away,15.0,10.0,5.0,0.0,0.3636363636,0.0,57.0,,4.9473684211,10.0,204.0,,6.580645161290323,1.0,,78.0,26.0,3.0,0.5,,,1.0,0.0,1693.0
401772782,2025,12,2,BAL,home,16.0,7.0,6.0,3.0,0.1818181818,1.0,58.0,,4.1551724138,11.0,143.0,,5.958333333333333,0.0,,98.0,34.0,2.882,0.4,,,0.0,0.0,1907.0
401772784,2025,12,2,CLE,away,11.0,4.0,4.0,3.0,0.25,,48.0,,5.625,15.0,206.0,,9.80952380952381,1.0,,64.0,27.0,2.37,0.6666666666666666,,,1.0,0.0,1414.0
401772784,2025,12,2,LV,home,19.0,15.0,2.0,2.0,0.2352941176,0.3333333333,75.0,,3.5733333333,15.0,208.0,,3.8518518518518516,0.0,,60.0,21.0,2.857,1.0,,,1.0,0.0,2186.0
401772783,2025,12,2,JAX,away,18.0,13.0,5.0,0.0,0.2727272727,0.0,61.0,,6.0819672131,14.0,237.0,,7.181818181818182,3.0,,134.0,28.0,4.786,0.6,,,1.0,0.0,1713.0
401772783,2025,12,2,ARI,home,25.0,15.0,6.0,4.0,0.3125,0.3333333333,76.0,,4.2894736842,12.0,271.0,,4.839285714285714,0.0,,55.0,20.0,2.75,0.3333333333333333,,,0.0,1.0,2246.0
401772890,2025,12,2,PHI,away,19.0,14.0,4.0,1.0,0.4166666667,,58.0,,5.8448275862,11.0,276.0,,6.9,0.0,,63.0,18.0,3.5,1.0,,,2.0,0.0,1858.0
401772890,2025,12,2,DAL,home,25.0,16.0,6.0,3.0,0.4166666667,0.0,68.0,,6.9558823529,12.0,348.0,,9.405405405405405,1.0,,125.0,31.0,4.032,0.6,,,1.0,0.0,1742.0
401772889,2025,12,2,ATL,away,13.0,7.0,6.0,0.0,0.25,1.0,55.0,,5.4909090909,12.0,181.0,,6.961538461538462,1.0,,121.0,29.0,4.172,0.5,,,0.0,0.0,1629.0
401772889,2025,12,2,NO,home,21.0,11.0,8.0,2.0,0.3125,0.4,78.0,,3.7564102564,10.0,214.0,,4.28,1.0,,79.0,28.0,2.821,0.0,,,1.0,1.0,1971.0
401772929,2025,12,2,TB,away,14.0,5.0,7.0,2.0,0.4117647059,0.2,67.0,,2.8805970149,11.0,70.0,,1.8421052631578947,2.0,,123.0,29.0,4.241,0.3333333333333333,,,0.0,0.0,1908.0
401772929,2025,12,2,LAR,home,20.0,16.0,4.0,0.0,0.4,0.0,55.0,,6.0545454545,9.0,263.0,,7.305555555555555,0.0,,70.0,19.0,3.684,1.0,,,0.0,1.0,1692.0
401772820,2025,12,2,CAR,away,12.0,9.0,3.0,0.0,0.1428571429,,43.0,,5.3488372093,9.0,161.0,,5.366666666666666,2.0,,69.0,13.0,5.308,0.0,,,0.0,0.0,1338.0
401772820,2025,12,2,SF,home,23.0,11.0,12.0,0.0,0.5384615385,1.0,70.0,,4.8571428571,10.0,193.0,,6.03125,3.0,,147.0,38.0,3.868,0.6666666666666666,,,0.0,0.0,2262.0
401772891,2025,13,2,GB,away,18.0,11.0,5.0,2.0,0.5,1.0,60.0,,5.9833333333,9.0,234.0,,7.8,0.0,,125.0,30.0,4.167,1.0,,,0.0,0.0,1734.0
401772891,2025,13,2,DET,home,20.0,12.0,7.0,1.0,0.6153846154,0.0,60.0,,5.8666666667,8.0,233.0,,7.766666666666667,0.0,,119.0,30.0,3.967,0.6666666666666666,,,0.0,0.0,1866.0
401772694,2025,13,2,KC,away,19.0,12.0,7.0,0.0,0.3846153846,1.0,60.0,,6.0333333333,9.0,243.0,,6.5675675675675675,0.0,,119.0,23.0,5.174,1.0,,,0.0,0.0,1746.0
401772694,2025,13,2,DAL,home,23.0,15.0,3.0,5.0,0.5625,1.0,65.0,,7.0307692308,10.0,320.0,,8.205128205128204,1.0,,137.0,26.0,5.269,0.5,,,0.0,0.0,1854.0
401772930,2025,13,2,CIN,away,22.0,11.0,8.0,3.0,0.4210526316,0.5,80.0,,4.775,12.0,254.0,,5.404255319148936,0.0,,128.0,33.0,3.879,0.16666666666666666,,,1.0,0.0,2326.0
401772930,2025,13,2,BAL,home,16.0,7.0,8.0,1.0,0.3,0.5,57.0,,6.0701754386,13.0,223.0,,6.371428571428571,1.0,,123.0,22.0,5.591,0.5,,,4.0,0.0,1274.0
401772621,2025,13,2,CHI,away,28.0,10.0,17.0,1.0,0.5882352941,0.3333333333,85.0,,5.0,12.0,144.0,,3.789473684210526,1.0,,281.0,47.0,5.979,0.6666666666666666,,,0.0,0.0,2358.0
401772621,2025,13,2,PHI,home,14.0,11.0,2.0,1.0,0.3333333333,,51.0,,6.2156862745,11.0,230.0,,6.764705882352941,1.0,,87.0,17.0,5.118,0.5,,,1.0,0.0,1242.0
401772785,2025,13,2,SF,away,19.0,11.0,7.0,1.0,0.6470588235,,64.0,,3.9375,11.0,161.0,,5.193548387096774,0.0,,91.0,33.0,2.758,0.6,,,0.0,0.0,1810.0
401772785,2025,13,2,CLE,home,15.0,7.0,8.0,0.0,0.2727272727,0.0,60.0,,4.2166666667,9.0,115.0,,3.9655172413793105,0.0,,138.0,31.0,4.452,,,,2.0,0.0,1790.0
401772786,2025,13,2,JAX,away,20.0,13.0,3.0,4.0,0.2307692308,1.0,57.0,,4.7719298246,12.0,202.0,,6.733333333333333,0.0,,70.0,27.0,2.593,1.0,,,0.0,0.0,1886.0
401772786,2025,13,2,TEN,home,11.0,4.0,5.0,2.0,0.1666666667,0.25,55.0,,3.4181818182,11.0,121.0,,2.951219512195122,0.0,,67.0,14.0,4.786,0.0,,,2.0,0.0,1714.0
401772787,2025,13,2,HOU,away,24.0,14.0,7.0,3.0,0.4615384615,0.0,71.0,,5.1267605634,10.0,256.0,,6.918918918918919,1.0,,108.0,34.0,3.176,0.4,,,0.0,0.0,2098.0
401772787,2025,13,2,IND,home,17.0,9.0,5.0,3.0,0.3,0.0,51.0,,5.5098039216,9.0,195.0,,6.964285714285714,0.0,,86.0,23.0,3.739,0.5,,,0.0,0.0,1502.0
401772892,2025,13,2,NO,away,20.0,12.0,6.0,2.0,0.3333333333,0.0,69.0,,4.2608695652,12.0,213.0,,5.071428571428571,1.0,,81.0,27.0,3.0,1.0,,,1.0,0.0,1792.0
401772892,2025,13,2,MIA,home,16.0,8.0,8.0,0.0,0.3333333333,0.0,59.0,,5.0508474576,12.0,134.0,,4.962962962962963,1.0,,164.0,32.0,5.125,0.0,,,0.0,0.0,1808.0
401772893,2025,13,2,ATL,away,25.0,12.0,11.0,2.0,0.3333333333,,67.0,,5.8059701493,11.0,222.0,,6.3428571428571425,0.0,,167.0,32.0,5.219,1.0,,,1.0,0.0,1975.0
401772893,2025,13,2,NYJ,home,16.0,8.0,7.0,1.0,0.4375,1.0,63.0,,4.2698412698,13.0,159.0,,4.542857142857143,0.0,,110.0,28.0,3.929,0.6666666666666666,,,0.0,0.0,1625.0
401772895,2025,13,2,ARI,away,22.0,16.0,6.0,0.0,0.375,0.0,61.0,,6.3278688525,10.0,291.0,,6.928571428571429,1.0,,95.0,19.0,5.0,1.0,,,1.0,0.0,1774.0
401772895,2025,13,2,TB,home,13.0,8.0,5.0,0.0,0.4375,1.0,57.0,,4.8947368421,10.0,184.0,,6.133333333333334,0.0,,95.0,27.0,3.519,0.5,,,0.0,0.0,1826.0
401772894,2025,13,2,LAR,away,22.0,12.0,9.0,1.0,0.4,,51.0,,7.431372549,9.0,227.0,,7.566666666666666,2.0,,152.0,21.0,7.238,0.6666666666666666,,,1.0,0.0,1484.0
401772894,2025,13,2,CAR,home,17.0,8.0,9.0,0.0,0.4666666667,1.0,62.0,,5.7741935484,8.0,194.0,,8.818181818181818,0.0,,164.0,40.0,4.1,0.0,,,0.0,1.0,2116.0
401772896,2025,13,2,MIN,away,11.0,6.0,3.0,2.0,0.2,0.0,50.0,,3.24,13.0,96.0,,2.823529411764706,4.0,,66.0,16.0,4.125,0.0,,,1.0,0.0,1539.0
401772896,2025,13,2,SEA,home,17.0,8.0,8.0,1.0,0.4,1.0,62.0,,3.5322580645,10.0,94.0,,3.1333333333333333,0.0,,125.0,32.0,3.906,0.5,,,2.0,1.0,2061.0
401772789,2025,13,2,BUF,away,26.0,9.0,16.0,1.0,0.5333333333,1.0,74.0,,5.027027027,8.0,123.0,,5.3478260869565215,1.0,,249.0,51.0,4.882,0.5,,,1.0,1.0,2519.0
401772789,2025,13,2,PIT,home,10.0,4.0,5.0,1.0,0.3333333333,0.0,43.0,,3.8604651163,10.0,108.0,,4.32,1.0,,58.0,18.0,3.222,0.5,,,1.0,0.0,1081.0
401772788,2025,13,2,LV,away,12.0,9.0,1.0,2.0,0.25,0.0,46.0,,3.3913043478,10.0,125.0,,4.464285714285714,1.0,,31.0,18.0,1.722,1.0,,,0.0,0.0,1452.0
401772788,2025,13,2,LAC,home,22.0,11.0,8.0,3.0,0.7058823529,0.0,67.0,,5.0895522388,10.0,149.0,,6.208333333333333,1.0,,192.0,43.0,4.465,0.6,,,0.0,0.0,2148.0
401772931,2025,13,2,DEN,away,23.0,17.0,6.0,0.0,0.4666666667,1.0,69.0,,5.8260869565,10.0,315.0,,6.8478260869565215,1.0,,87.0,23.0,3.783,0.6,,,0.0,0.0,1933.0
401772931,2025,13,2,WSH,home,30.0,17.0,10.0,3.0,0.4705882353,1.0,85.0,,4.9294117647,11.0,276.0,,5.3076923076923075,1.0,,143.0,33.0,4.333,0.6,,,0.0,0.0,2100.0
401772821,2025,13,2,NYG,away,14.0,4.0,9.0,1.0,0.3636363636,0.0,53.0,,4.5094339623,10.0,128.0,,4.923076923076923,0.0,,111.0,27.0,4.111,,,,1.0,0.0,1594.0
401772821,2025,13,2,NE,home,21.0,14.0,7.0,0.0,0.4615384615,1.0,63.0,,6.2698412698,10.0,276.0,,8.117647058823529,0.0,,119.0,29.0,4.103,0.2,,,0.0,1.0,2006.0
401772947,2025,14,2,DAL,away,25.0,17.0,7.0,1.0,0.4,1.0,76.0,,5.4868421053,11.0,326.0,,6.269230769230769,2.0,,91.0,24.0,3.792,0.3333333333333333,,,1.0,0.0,1883.0
401772947,2025,14,2,DET,home,20.0,10.0,8.0,2.0,0.375,,57.0,,7.1578947368,12.0,299.0,,8.542857142857143,0.0,,109.0,22.0,4.955,0.8,,,0.0,0.0,1717.0
401772900,2025,14,2,SEA,away,20.0,11.0,6.0,3.0,0.4615384615,,58.0,,6.2931034483,11.0,236.0,,7.375,1.0,,129.0,26.0,4.962,0.5,,,0.0,1.0,1880.0
401772900,2025,14,2,ATL,home,15.0,6.0,6.0,3.0,0.0769230769,0.5,62.0,,4.4193548387,11.0,154.0,,4.967741935483871,2.0,,120.0,31.0,3.871,0.0,,,1.0,0.0,1720.0
401772902,2025,14,2,CIN,away,25.0,18.0,4.0,3.0,0.8333333333,,56.0,,6.0357142857,9.0,276.0,,7.45945945945946,2.0,,62.0,19.0,3.263,1.0,,,0.0,0.0,1692.0
401772902,2025,14,2,BUF,home,22.0,13.0,7.0,2.0,0.5454545455,0.75,60.0,,6.9333333333,9.0,233.0,,7.516129032258065,0.0,,183.0,29.0,6.31,0.6,,,1.0,1.0,1908.0
401772898,2025,14,2,TEN,away,13.0,6.0,7.0,0.0,0.3529411765,,64.0,,4.5625,15.0,108.0,,3.7241379310344827,1.0,,184.0,35.0,5.257,1.0,,,0.0,0.0,1916.0
401772898,2025,14,2,CLE,home,22.0,13.0,5.0,4.0,0.4285714286,,64.0,,6.4375,15.0,351.0,,7.9772727272727275,1.0,,61.0,20.0,3.05,1.0,,,1.0,0.0,1684.0
401772899,2025,14,2,WSH,away,12.0,6.0,4.0,2.0,0.3,0.3333333333,49.0,,4.2040816327,7.0,99.0,,3.8076923076923075,2.0,,107.0,23.0,4.652,0.0,,,1.0,0.0,1508.0
401772899,2025,14,2,MIN,home,25.0,13.0,10.0,2.0,0.5454545455,1.0,61.0,,5.131147541,8.0,151.0,,5.592592592592593,0.0,,162.0,34.0,4.765,1.0,,,0.0,0.0,2092.0
401772790,2025,14,2,MIA,away,23.0,8.0,14.0,1.0,0.2,,63.0,,5.6825396825,13.0,119.0,,5.409090909090909,0.0,,239.0,41.0,5.829,1.0,,,0.0,0.0,2167.0
401772790,2025,14,2,NYJ,home,12.0,8.0,3.0,1.0,0.0833333333,0.5,57.0,,3.6315789474,12.0,142.0,,3.55,3.0,,65.0,17.0,3.824,0.0,,,0.0,1.0,1433.0
401772792,2025,14,2,NO,away,16.0,9.0,7.0,0.0,0.4545454545,0.0,55.0,,4.7272727273,11.0,121.0,,5.260869565217392,1.0,,139.0,32.0,4.344,0.6666666666666666,,,0.0,0.0,1668.0
401772792,2025,14,2,TB,home,19.0,4.0,11.0,4.0,0.2307692308,0.2857142857,69.0,,4.3623188406,11.0,122.0,,4.066666666666666,1.0,,179.0,39.0,4.59,0.5,,,0.0,0.0,1932.0
401772793,2025,14,2,IND,away,20.0,12.0,5.0,3.0,0.5454545455,0.0,63.0,,4.5238095238,12.0,196.0,,5.297297297297297,2.0,,89.0,26.0,3.423,0.5,,,1.0,0.0,1795.0
401772793,2025,14,2,JAX,home,18.0,10.0,8.0,0.0,0.4666666667,0.5,63.0,,5.5555555556,12.0,247.0,,7.967741935483871,0.0,,103.0,32.0,3.219,0.6,,,1.0,0.0,1805.0
401772791,2025,14,2,PIT,away,13.0,7.0,4.0,2.0,0.4285714286,1.0,51.0,,6.2352941176,10.0,284.0,,8.352941176470589,0.0,,34.0,17.0,2.0,0.5,,,0.0,0.0,1576.0
401772791,2025,14,2,BAL,home,22.0,9.0,10.0,3.0,0.3888888889,0.75,77.0,,5.4545454545,10.0,203.0,,5.486486486486487,1.0,,217.0,40.0,5.425,0.3333333333333333,,,0.0,0.0,2024.0
401772794,2025,14,2,DEN,away,27.0,14.0,11.0,2.0,0.5833333333,0.3333333333,72.0,,4.9444444444,7.0,204.0,,4.975609756097561,0.0,,152.0,31.0,4.903,0.6666666666666666,,,0.0,1.0,2343.0
401772794,2025,14,2,LV,home,16.0,11.0,3.0,2.0,0.3333333333,0.3333333333,48.0,,4.7708333333,8.0,189.0,,5.25,0.0,,40.0,12.0,3.333,0.5,,,0.0,0.0,1257.0
401772897,2025,14,2,CHI,away,21.0,12.0,7.0,2.0,0.5,0.5,68.0,,4.6323529412,9.0,177.0,,4.916666666666667,1.0,,138.0,32.0,4.313,0.5,,,0.0,0.0,2009.0
401772897,2025,14,2,GB,home,17.0,9.0,8.0,0.0,0.6666666667,,52.0,,6.4807692308,9.0,220.0,,8.461538461538462,1.0,,117.0,26.0,4.5,1.0,,,0.0,0.0,1591.0
401772901,2025,14,2,LAR,away,30.0,13.0,15.0,2.0,0.375,,67.0,,7.9104477612,11.0,281.0,,9.064516129032258,0.0,,249.0,36.0,6.917,0.75,,,0.0,0.0,2104.0
401772901,2025,14,2,ARI,home,17.0,15.0,2.0,0.0,0.3333333333,0.0,61.0,,5.1475409836,11.0,263.0,,5.595744680851064,1.0,,51.0,14.0,3.643,0.5,,,0.0,0.0,1496.0
401772932,2025,14,2,HOU,away,14.0,7.0,5.0,2.0,0.4444444444,,65.0,,4.1230769231,13.0,186.0,,5.470588235294118,0.0,,82.0,31.0,2.645,0.5,,,0.0,0.0,1918.0
401772932,2025,14,2,KC,home,15.0,8.0,6.0,1.0,0.2857142857,0.3333333333,64.0,,4.28125,13.0,148.0,,4.228571428571429,3.0,,126.0,29.0,4.345,0.5,,,0.0,0.0,1682.0
401772822,2025,14,2,PHI,away,19.0,12.0,5.0,2.0,0.3076923077,,66.0,,5.5303030303,14.0,231.0,,5.634146341463414,4.0,,134.0,25.0,5.36,0.0,,,1.0,0.0,1766.0
401772822,2025,14,2,LAC,home,16.0,5.0,9.0,2.0,0.3684210526,,71.0,,3.8732394366,13.0,106.0,,3.212121212121212,1.0,,169.0,38.0,4.447,0.3333333333333333,,,2.0,0.0,2285.0
401772948,2025,15,2,ATL,away,27.0,19.0,6.0,2.0,0.4545454545,1.0,66.0,,7.2121212121,10.0,365.0,,8.11111111111111,0.0,,111.0,21.0,5.286,1.0,,,1.0,0.0,1911.0
401772948,2025,15,2,TB,home,28.0,16.0,5.0,7.0,0.4444444444,,61.0,,5.5409836066,10.0,250.0,,6.410256410256411,1.0,,88.0,22.0,4.0,1.0,,,0.0,0.0,1689.0
401772904,2025,15,2,CLE,away,9.0,7.0,2.0,0.0,0.2857142857,0.0,56.0,,3.4285714286,12.0,142.0,,3.55,3.0,,50.0,16.0,3.125,0.0,,,0.0,0.0,1628.0
